date,BIST100,USD_TRY,advancing_stocks,declining_stocks,CPI,CBRT_Rate,5Y_CDS_Spread
2018-04-24,1100.5802001953125,4.107699871063232,2,7,10.23,8.0,192.17
2018-04-25,1074.00830078125,4.086480140686035,0,10,10.23,8.0,193.76
2018-04-26,1070.145263671875,4.081099987030029,5,5,10.23,8.0,191.52
2018-04-27,1076.13720703125,4.0658698081970215,8,2,10.23,8.0,193.48
2018-04-30,1042.822509765625,4.051660060882568,0,10,10.23,8.0,193.53
2018-05-02,1047.2513427734375,4.109000205993652,5,5,10.85,8.0,209.12
2018-05-03,1029.08544921875,4.182720184326172,0,10,10.85,8.0,220.99
2018-05-04,1025.9864501953125,4.223189830780029,4,6,10.85,8.0,229.3
2018-05-07,1008.6566162109375,4.241680145263672,1,9,10.85,8.0,229.28
2018-05-08,993.6327514648438,4.26639986038208,1,9,10.85,8.0,246.83
2018-05-09,1007.8006591796875,4.349599838256836,7,3,10.85,8.0,243.47
2018-05-10,1023.8015747070312,4.28439998626709,10,1,10.85,8.0,229.55
2018-05-11,1018.5195922851562,4.238140106201172,2,8,10.85,8.0,234.23
2018-05-14,1033.698486328125,4.314199924468994,9,1,10.85,8.0,233.61
2018-05-15,1015.3986206054688,4.350800037384033,1,9,10.85,8.0,263.92
2018-05-16,1021.5735473632812,4.453800201416016,5,5,10.85,8.0,255.6
2018-05-17,1018.6885375976562,4.428899765014648,5,5,10.85,8.0,268.5
2018-05-18,1024.0975341796875,4.461299896240234,7,3,10.85,8.0,277.39
2018-05-21,1022.5715942382812,4.493239879608154,2,8,10.85,8.0,287.43
2018-05-22,1033.271484375,4.577970027923584,3,7,10.85,8.0,277.15
2018-05-23,1018.9115600585938,4.734499931335449,0,9,10.85,8.0,279.7
2018-05-24,1011.3756103515625,4.572199821472168,3,6,10.85,8.0,268.74
2018-05-25,1031.9954833984375,4.756100177764893,8,1,10.85,8.0,262.81
2018-05-28,1065.2474365234375,4.703100204467773,9,1,10.85,8.0,262.9
2018-05-29,1051.12841796875,4.582300186157227,2,7,10.85,8.0,250.33
2018-05-30,1038.6844482421875,4.5601701736450195,3,6,10.85,8.0,251.95
2018-05-31,1006.5177001953125,4.468599796295166,2,7,12.15,8.0,267.37
2018-06-01,991.7067260742188,4.527910232543945,1,8,12.15,8.0,279.37
2018-06-04,992.4927368164062,4.646500110626221,4,5,12.15,16.5,272.48
2018-06-05,978.226806640625,4.585000038146973,2,7,12.15,16.5,275.5
2018-06-06,966.5718994140625,4.594900131225586,3,6,12.15,16.5,275.19
2018-06-07,986.2317504882812,4.559999942779541,7,3,12.15,16.5,264.36
2018-06-08,958.751953125,4.480299949645996,2,8,12.15,16.5,271.31
2018-06-11,966.60888671875,4.472499847412109,9,1,12.15,17.75,277.61
2018-06-12,953.06494140625,4.520999908447266,0,10,12.15,17.75,292.0
2018-06-13,935.0430297851562,4.586900234222412,0,10,12.15,17.75,300.55
2018-06-14,945.4030151367188,4.662799835205078,7,3,12.15,17.75,296.35
2018-06-18,930.4280395507812,4.740499973297119,2,8,12.15,17.75,322.55
2018-06-19,944.364013671875,4.706999778747559,9,1,12.15,17.75,324.37
2018-06-20,945.5139770507812,4.743599891662598,5,5,12.15,17.75,311.92
2018-06-21,950.5669555664062,4.743100166320801,7,3,12.15,17.75,306.69
2018-06-22,958.5159301757812,4.735099792480469,7,3,12.15,17.75,289.47
2018-06-25,940.0780029296875,4.606969833374023,3,6,12.15,17.75,304.54
2018-06-26,944.0769653320312,4.686999797821045,5,5,12.15,17.75,303.87
2018-06-27,959.5429077148438,4.613999843597412,8,1,12.15,17.75,298.48
2018-06-28,962.264892578125,4.621300220489502,3,6,12.15,17.75,298.55
2018-06-29,965.1958618164062,4.5904998779296875,6,4,12.15,17.75,289.96
2018-07-02,967.7298583984375,4.589890003204346,6,4,15.39,17.75,296.79
2018-07-03,965.8768920898438,4.616099834442139,4,6,15.39,17.75,295.79
2018-07-04,972.2958374023438,4.675099849700928,6,4,15.39,17.75,297.32
2018-07-05,990.9647216796875,4.669589996337891,10,1,15.39,17.75,289.35
2018-07-06,987.333740234375,4.604269981384277,2,7,15.39,17.75,282.71
2018-07-09,992.5227661132812,4.578800201416016,7,2,15.39,17.75,272.06
2018-07-10,962.7418823242188,4.712470054626465,1,8,15.39,17.75,300.39
2018-07-11,912.8901977539062,4.714700222015381,2,8,15.39,17.75,322.36
2018-07-12,895.708251953125,4.889969825744629,4,6,15.39,17.75,329.99
2018-07-13,898.9722290039062,4.867599964141846,8,2,15.39,17.75,318.45
2018-07-16,897.4352416992188,4.854949951171875,8,2,15.39,17.75,325.43
2018-07-17,916.2911376953125,4.852910041809082,9,1,15.39,17.75,315.17
2018-07-18,923.215087890625,4.800300121307373,3,7,15.39,17.75,312.67
2018-07-19,930.0240478515625,4.796090126037598,5,4,15.39,17.75,310.11
2018-07-20,940.8179931640625,4.801030158996582,5,4,15.39,17.75,304.02
2018-07-23,953.0469360351562,4.777910232543945,9,1,15.39,17.75,297.58
2018-07-24,921.3331298828125,4.7368998527526855,1,9,15.39,17.75,318.07
2018-07-25,953.680908203125,4.881100177764893,9,1,15.39,17.75,309.36
2018-07-26,948.16796875,4.796599864959717,4,5,15.39,17.75,305.92
2018-07-27,955.8429565429688,4.869939804077148,8,2,15.39,17.75,310.29
2018-07-30,961.5718994140625,4.851329803466797,7,3,15.39,17.75,312.8
2018-07-31,969.516845703125,4.882780075073242,7,3,15.85,17.75,317.45
2018-08-01,972.1008911132812,4.917900085449219,4,6,15.85,17.75,318.93
2018-08-02,945.427978515625,4.981249809265137,1,9,15.85,17.75,342.08
2018-08-03,956.0999145507812,5.091599941253662,7,3,15.85,17.75,330.35
2018-08-06,941.7349853515625,5.10099983215332,2,8,15.85,17.75,337.95
2018-08-07,961.6048583984375,5.261499881744385,10,1,15.85,17.75,345.62
2018-08-08,969.73388671875,5.2591400146484375,5,5,15.85,17.75,349.94
2018-08-09,971.8458862304688,5.308899879455566,5,5,15.85,17.75,371.43
2018-08-10,949.3909301757812,5.552000045776367,4,6,15.85,17.75,437.18
2018-08-13,926.841064453125,6.817800045013428,3,7,15.85,17.75,558.93
2018-08-14,934.1820678710938,6.9532999992370605,9,1,15.85,17.75,503.79
2018-08-15,902.625244140625,6.374899864196777,2,8,15.85,17.75,513.09
2018-08-16,871.4273681640625,5.956989765167236,1,9,15.85,17.75,463.38
2018-08-17,887.3433227539062,5.85099983215332,6,4,15.85,17.75,495.59
2018-08-20,901.855224609375,6.007999897003174,9,1,15.85,17.75,508.04
2018-08-27,912.835205078125,5.980720043182373,6,4,15.85,17.75,475.59
2018-08-28,938.6640014648438,6.1552300453186035,10,1,15.85,17.75,480.1
2018-08-29,932.8020629882812,6.26609992980957,3,6,15.85,17.75,509.37
2018-08-31,927.2290649414062,6.734099864959717,2,8,17.9,17.75,582.02
2018-09-03,939.1510009765625,6.583799839019775,7,3,17.9,17.75,575.5
2018-09-04,931.8880615234375,6.633699893951416,3,7,17.9,17.75,578.16
2018-09-05,927.905029296875,6.666200160980225,7,3,17.9,17.75,567.56
2018-09-06,927.6280517578125,6.5808000564575195,3,7,17.9,17.75,542.66
2018-09-07,932.737060546875,6.583700180053711,4,6,17.9,17.75,522.45
2018-09-10,916.9780883789062,6.4217000007629395,2,8,17.9,17.75,517.01
2018-09-11,923.8861083984375,6.468299865722656,8,1,17.9,17.75,520.17
2018-09-12,922.2691040039062,6.434360027313232,4,6,17.9,17.75,509.67
2018-09-13,944.18701171875,6.348199844360352,10,1,17.9,17.75,451.75
2018-09-14,947.5910034179688,6.128699779510498,6,4,17.9,17.75,424.23
2018-09-17,943.4719848632812,6.161399841308594,5,5,17.9,24.0,424.09
2018-09-18,948.864013671875,6.323299884796143,8,2,17.9,24.0,434.4
2018-09-19,966.0328979492188,6.39870023727417,7,3,17.9,24.0,418.51
2018-09-20,961.2058715820312,6.247379779815674,2,8,17.9,24.0,399.96
2018-09-21,979.8768310546875,6.221399784088135,9,1,17.9,24.0,398.78
2018-09-24,995.4686889648438,6.300930023193359,9,1,17.9,24.0,358.94
2018-09-25,992.9197387695312,6.153299808502197,6,4,17.9,24.0,378.46
2018-09-26,991.4837646484375,6.191999912261963,5,5,17.9,24.0,372.66
2018-09-27,1002.981689453125,6.107500076293945,5,5,17.9,24.0,365.82
2018-09-28,999.5636596679688,6.00570011138916,2,7,17.9,24.0,371.22
2018-10-01,985.3667602539062,6.044000148773193,3,7,24.52,24.0,375.31
2018-10-02,981.601806640625,5.937600135803223,2,8,24.52,24.0,391.31
2018-10-03,971.8739013671875,5.987820148468018,3,7,24.52,24.0,396.05
2018-10-04,944.9630126953125,6.0517802238464355,1,9,24.52,24.0,416.6
2018-10-05,948.8300170898438,6.185500144958496,6,4,24.52,24.0,416.24
2018-10-08,960.8678588867188,6.163899898529053,9,1,24.52,24.0,417.47
2018-10-09,967.3128662109375,6.1178998947143555,8,2,24.52,24.0,414.62
2018-10-10,944.4019775390625,6.105199813842773,0,10,24.52,24.0,412.42
2018-10-11,947.469970703125,6.0802998542785645,5,5,24.52,24.0,407.19
2018-10-12,966.56884765625,5.917479991912842,9,1,24.52,24.0,393.59
2018-10-15,986.3077392578125,5.879899978637695,7,3,24.52,24.0,386.13
2018-10-16,984.6587524414062,5.780200004577637,3,7,24.52,24.0,386.0
2018-10-17,989.9047241210938,5.6915998458862305,6,4,24.52,24.0,380.48
2018-10-18,974.5347900390625,5.587490081787109,2,8,24.52,24.0,385.44
2018-10-19,964.5408935546875,5.6356000900268555,1,8,24.52,24.0,389.55
2018-10-22,946.81201171875,5.650700092315674,1,9,24.52,24.0,387.9
2018-10-23,934.68505859375,5.665900230407715,0,10,24.52,24.0,398.57
2018-10-24,926.9170532226562,5.747220039367676,5,5,24.52,24.0,397.56
2018-10-25,937.4720458984375,5.700769901275635,5,5,24.52,24.0,386.21
2018-10-26,905.41015625,5.6356000900268555,1,9,24.52,24.0,388.93
2018-10-30,899.9942626953125,5.559619903564453,5,5,24.52,24.0,378.29
2018-10-31,902.0022583007812,5.480899810791016,4,6,25.24,24.0,383.29
2018-11-01,923.869140625,5.584000110626221,7,3,25.24,24.0,381.74
2018-11-02,941.2249755859375,5.524799823760986,9,1,25.24,24.0,369.58
2018-11-05,959.471923828125,5.431000232696533,9,1,25.24,24.0,362.68
2018-11-06,947.27197265625,5.320099830627441,1,9,25.24,24.0,359.63
2018-11-07,954.9279174804688,5.361199855804443,8,2,25.24,24.0,353.93
2018-11-08,935.0570678710938,5.36359977722168,0,10,25.24,24.0,359.86
2018-11-09,928.3870849609375,5.457039833068848,4,6,25.24,24.0,363.8
2018-11-12,914.4481811523438,5.460820198059082,2,8,25.24,24.0,362.47
2018-11-13,927.0810546875,5.471799850463867,10,1,25.24,24.0,365.6
2018-11-14,932.8670654296875,5.478000164031982,7,3,25.24,24.0,363.48
2018-11-15,932.9630737304688,5.45697021484375,3,7,25.24,24.0,363.92
2018-11-16,936.1600341796875,5.393899917602539,5,4,25.24,24.0,366.56
2018-11-19,945.7039794921875,5.337699890136719,6,3,25.24,24.0,369.37
2018-11-20,916.859130859375,5.311999797821045,0,10,25.24,24.0,392.61
2018-11-21,927.0750732421875,5.382500171661377,7,3,25.24,24.0,384.59
2018-11-22,926.2830810546875,5.3130202293396,3,5,25.24,24.0,385.73
2018-11-23,930.028076171875,5.298500061035156,5,4,25.24,24.0,392.54
2018-11-26,939.6190185546875,5.291460037231445,8,2,25.24,24.0,391.83
2018-11-27,935.1650390625,5.244840145111084,6,4,25.24,24.0,405.31
2018-11-28,940.7050170898438,5.26200008392334,7,3,25.24,24.0,397.2
2018-11-29,951.2509155273438,5.218999862670898,8,2,25.24,24.0,387.14
2018-11-30,954.1549072265625,5.170199871063232,6,4,25.24,24.0,386.55
2018-12-03,949.7399291992188,5.190209865570068,3,7,21.62,24.0,381.95
2018-12-04,938.7999877929688,5.250800132751465,1,9,21.62,24.0,405.31
2018-12-05,939.697021484375,5.382629871368408,7,3,21.62,24.0,384.47
2018-12-06,928.26806640625,5.326700210571289,4,6,21.62,24.0,391.41
2018-12-07,936.9900512695312,5.3379998207092285,6,4,21.62,24.0,383.39
2018-12-10,922.2681274414062,5.322400093078613,1,9,21.62,24.0,388.96
2018-12-11,918.0040893554688,5.3282999992370605,1,9,21.62,24.0,385.74
2018-12-12,900.5062255859375,5.360199928283691,1,9,21.62,24.0,384.88
2018-12-13,913.8601684570312,5.34689998626709,8,2,21.62,24.0,377.26
2018-12-14,905.2811889648438,5.341670036315918,2,8,21.62,24.0,376.28
2018-12-17,899.6142578125,5.367700099945068,4,6,21.62,24.0,374.91
2018-12-18,910.7362060546875,5.373000144958496,6,4,21.62,24.0,371.53
2018-12-19,925.5220947265625,5.336080074310303,8,2,21.62,24.0,364.4
2018-12-20,918.5361328125,5.297699928283691,3,7,21.62,24.0,357.4
2018-12-21,918.6030883789062,5.264200210571289,6,3,21.62,24.0,359.25
2018-12-24,915.2640991210938,5.310989856719971,3,7,21.62,24.0,359.07
2018-12-26,910.0171508789062,5.284299850463867,7,3,21.62,24.0,359.43
2018-12-27,909.7431640625,5.2741498947143555,6,4,21.62,24.0,359.37
2018-12-28,904.3482055664062,5.293379783630371,5,5,21.62,24.0,358.76
2018-12-31,912.7001953125,5.274280071258545,8,1,20.3,24.0,358.81
2019-01-02,888.6453247070312,5.288700103759766,0,10,20.3,24.0,361.07
2019-01-03,873.9853515625,5.5152997970581055,0,10,20.3,24.0,364.93
2019-01-04,888.3032836914062,5.4721999168396,6,4,20.3,24.0,357.33
2019-01-07,899.5062255859375,5.327000141143799,8,2,20.3,24.0,351.58
2019-01-08,906.9651489257812,5.383800029754639,8,1,20.3,24.0,364.73
2019-01-09,911.5641479492188,5.482500076293945,5,4,20.3,24.0,362.4
2019-01-10,911.9581909179688,5.475599765777588,6,4,20.3,24.0,364.98
2019-01-11,916.8651123046875,5.42441987991333,9,1,20.3,24.0,367.24
2019-01-14,920.5331420898438,5.480800151824951,6,4,20.3,24.0,375.71
2019-01-15,931.72802734375,5.460700035095215,8,2,20.3,24.0,365.01
2019-01-16,954.1099243164062,5.446599960327148,7,2,20.3,24.0,351.71
2019-01-17,968.1688842773438,5.335669994354248,6,3,20.3,24.0,346.95
2019-01-18,984.5437622070312,5.352700233459473,9,1,20.3,24.0,329.31
2019-01-21,979.5468139648438,5.327400207519531,4,5,20.3,24.0,326.21
2019-01-22,996.7656860351562,5.325799942016602,6,3,20.3,24.0,331.97
2019-01-23,1001.4046630859375,5.3394999504089355,6,4,20.3,24.0,319.92
2019-01-24,1017.7376098632812,5.2881999015808105,8,2,20.3,24.0,311.99
2019-01-25,1018.0086059570312,5.268899917602539,5,5,20.3,24.0,314.69
2019-01-28,1012.8926391601562,5.268899917602539,5,5,20.3,24.0,324.33
2019-01-29,1040.978515625,5.32289981842041,9,1,20.3,24.0,322.61
2019-01-30,1041.8895263671875,5.3084001541137695,9,1,20.3,24.0,315.93
2019-01-31,1040.7364501953125,5.227409839630127,7,3,20.35,24.0,299.78
2019-02-01,1029.365478515625,5.180200099945068,0,10,20.35,24.0,305.91
2019-02-04,1022.5445556640625,5.211939811706543,4,6,20.35,24.0,304.81
2019-02-05,1024.478515625,5.210840225219727,6,4,20.35,24.0,292.46
2019-02-06,1025.8375244140625,5.196979999542236,7,3,20.35,24.0,298.82
2019-02-07,1027.83447265625,5.218989849090576,4,5,20.35,24.0,305.15
2019-02-08,1024.511474609375,5.271190166473389,3,6,20.35,24.0,314.09
2019-02-11,1043.9415283203125,5.250800132751465,9,1,20.35,24.0,317.78
2019-02-12,1037.6195068359375,5.272799968719482,4,6,20.35,24.0,310.47
2019-02-13,1016.45263671875,5.251609802246094,1,9,20.35,24.0,306.21
2019-02-14,1021.2945556640625,5.287499904632568,9,1,20.35,24.0,309.75
2019-02-15,1027.14453125,5.275899887084961,7,3,20.35,24.0,308.75
2019-02-18,1017.2796020507812,5.286600112915039,2,8,20.35,24.0,310.23
2019-02-19,1017.4156494140625,5.298999786376953,3,7,20.35,24.0,309.89
2019-02-20,1019.7075805664062,5.282529830932617,7,3,20.35,24.0,316.22
2019-02-21,1024.9344482421875,5.323050022125244,8,2,20.35,24.0,318.93
2019-02-22,1031.8515625,5.31879997253418,8,2,20.35,24.0,315.65
2019-02-25,1043.2955322265625,5.319399833679199,6,4,20.35,24.0,307.9
2019-02-26,1050.8173828125,5.302800178527832,7,1,20.35,24.0,307.06
2019-02-27,1041.404541015625,5.303800106048584,1,9,20.35,24.0,300.45
2019-02-28,1045.29345703125,5.309370040893555,9,1,20.35,24.0,300.63
2019-03-01,1032.6605224609375,5.341780185699463,0,10,20.35,24.0,306.07
2019-03-04,1041.927490234375,5.371600151062012,8,2,19.67,24.0,309.7
2019-03-05,1037.300537109375,5.389009952545166,6,4,19.67,24.0,312.46
2019-03-06,1034.5235595703125,5.386600017547607,3,7,19.67,24.0,313.67
2019-03-07,1022.8215942382812,5.431300163269043,1,8,19.67,24.0,322.77
2019-03-08,1015.3776245117188,5.459799766540527,1,9,19.67,24.0,327.55
2019-03-11,1008.4986572265625,5.432240009307861,3,7,19.67,24.0,324.89
2019-03-12,1017.2056274414062,5.4355998039245605,7,3,19.67,24.0,318.87
2019-03-13,1021.9605712890625,5.456200122833252,4,6,19.67,24.0,315.56
2019-03-14,1024.3175048828125,5.46028995513916,5,5,19.67,24.0,313.57
2019-03-15,1033.0355224609375,5.470300197601318,9,1,19.67,24.0,309.16
2019-03-18,1045.9415283203125,5.447279930114746,7,2,19.67,24.0,305.53
2019-03-19,1048.6103515625,5.468100070953369,8,2,19.67,24.0,306.71
2019-03-20,1033.0965576171875,5.474999904632568,1,9,19.67,24.0,325.93
2019-03-21,1034.072509765625,5.4278998374938965,2,8,19.67,24.0,346.36
2019-03-22,998.3477172851562,5.464280128479004,0,10,19.67,24.0,391.29
2019-03-25,993.2537231445312,5.676819801330566,5,5,19.67,24.0,399.85
2019-03-26,973.7808227539062,5.5596699714660645,0,10,19.67,24.0,412.29
2019-03-27,918.546142578125,5.3653998374938965,0,10,19.67,24.0,466.04
2019-03-28,921.1981201171875,5.394700050354004,9,1,19.67,24.0,451.03
2019-03-29,937.8369750976562,5.571700096130371,8,2,19.67,24.0,418.98
2019-04-01,941.0079956054688,5.591710090637207,5,5,19.71,24.0,384.94
2019-04-02,935.3260498046875,5.515399932861328,8,2,19.71,24.0,409.47
2019-04-03,944.406005859375,5.615600109100342,4,6,19.71,24.0,392.1
2019-04-04,983.3638305664062,5.622700214385986,9,1,19.71,24.0,377.68
2019-04-05,987.8287353515625,5.605400085449219,10,1,19.71,24.0,385.21
2019-04-08,969.7778930664062,5.6381001472473145,0,10,19.71,24.0,399.66
2019-04-09,981.3478393554688,5.691400051116943,7,2,19.71,24.0,403.07
2019-04-10,970.1448974609375,5.681950092315674,5,5,19.71,24.0,407.82
2019-04-11,960.724853515625,5.682700157165527,5,5,19.71,24.0,432.82
2019-04-12,959.762939453125,5.732089996337891,1,9,19.71,24.0,448.21
2019-04-15,951.9119262695312,5.78410005569458,2,8,19.71,24.0,449.64
2019-04-16,968.0848999023438,5.804200172424316,9,1,19.71,24.0,437.51
2019-04-17,982.0267944335938,5.787909984588623,8,2,19.71,24.0,415.62
2019-04-18,968.85986328125,5.758800029754639,1,9,19.71,24.0,428.74
2019-04-19,968.60888671875,5.819900035858154,3,6,19.71,24.0,428.88
2019-04-22,959.52294921875,5.825399875640869,1,8,19.71,24.0,428.89
2019-04-24,961.4168701171875,5.834000110626221,5,4,19.71,24.0,433.67
2019-04-25,944.97998046875,5.885499954223633,1,9,19.71,24.0,451.99
2019-04-26,947.8259887695312,5.958499908447266,7,2,19.71,24.0,456.09
2019-04-29,945.3460083007812,5.944699764251709,5,5,19.71,24.0,450.21
2019-04-30,954.1509399414062,5.94890022277832,8,2,19.71,24.0,447.31
2019-05-02,941.7890014648438,5.962100028991699,3,7,19.5,24.0,441.63
2019-05-03,939.4559936523438,5.964799880981445,6,4,19.5,24.0,432.09
2019-05-06,929.8180541992188,5.981729984283447,0,10,19.5,24.0,431.95
2019-05-07,914.8201293945312,6.085549831390381,1,9,19.5,24.0,461.62
2019-05-08,902.7172241210938,6.1570000648498535,1,9,19.5,24.0,470.2
2019-05-09,886.8543090820312,6.160900115966797,0,9,19.5,24.0,488.77
2019-05-10,885.3292846679688,6.1596999168396,2,8,19.5,24.0,482.99
2019-05-13,862.8204345703125,5.992499828338623,3,7,19.5,24.0,492.94
2019-05-14,880.2243041992188,6.095099925994873,9,1,19.5,24.0,482.7
2019-05-15,873.7993774414062,6.035900115966797,3,7,19.5,24.0,485.73
2019-05-16,872.0343627929688,6.0142998695373535,4,6,19.5,24.0,483.22
2019-05-17,867.9564208984375,6.054800033569336,3,6,19.5,24.0,483.28
2019-05-20,867.71044921875,6.060800075531006,6,4,19.5,24.0,480.89
2019-05-21,853.0914916992188,6.0254998207092285,0,10,19.5,24.0,486.21
2019-05-23,845.9574584960938,6.121200084686279,8,1,19.5,24.0,515.01
2019-05-24,860.7184448242188,6.117300033569336,10,1,19.5,24.0,514.15
2019-05-27,855.449462890625,6.078100204467773,3,6,19.5,24.0,514.18
2019-05-28,867.7714233398438,6.065700054168701,9,1,19.5,24.0,512.03
2019-05-29,871.8583374023438,6.029620170593262,6,4,19.5,24.0,515.17
2019-05-30,900.1112670898438,6.016600131988525,10,1,19.5,24.0,487.29
2019-05-31,905.8921508789062,5.912499904632568,10,1,18.71,24.0,480.47
2019-06-03,903.451171875,5.864099979400635,1,9,18.71,24.0,484.46
2019-06-07,938.0859985351562,5.791399955749512,9,1,18.71,24.0,465.3
2019-06-10,941.0260009765625,5.841800212860107,7,3,18.71,24.0,458.59
2019-06-11,928.2510375976562,5.791299819946289,2,8,18.71,24.0,464.53
2019-06-12,926.0531005859375,5.804500102996826,5,5,18.71,24.0,461.02
2019-06-13,905.0101928710938,5.81279993057251,0,10,18.71,24.0,465.68
2019-06-14,907.8651733398438,5.875899791717529,7,3,18.71,24.0,476.53
2019-06-17,922.4931030273438,5.915999889373779,9,1,18.71,24.0,478.24
2019-06-18,942.1820068359375,5.869900226593018,10,1,18.71,24.0,462.11
2019-06-19,942.4359741210938,5.826159954071045,4,6,18.71,24.0,451.15
2019-06-20,941.572021484375,5.791269779205322,4,6,18.71,24.0,433.57
2019-06-21,940.218017578125,5.764200210571289,3,7,18.71,24.0,438.95
2019-06-24,951.8199462890625,5.764400005340576,7,3,18.71,24.0,426.82
2019-06-25,954.2059326171875,5.799139976501465,6,4,18.71,24.0,411.38
2019-06-26,948.3070068359375,5.793499946594238,3,7,18.71,24.0,408.44
2019-06-27,955.7259521484375,5.770899772644043,8,2,18.71,24.0,394.96
2019-06-28,964.847900390625,5.7718000411987305,7,2,18.71,24.0,394.71
2019-07-01,997.3516845703125,5.733590126037598,9,1,15.72,24.0,365.13
2019-07-02,1002.0046997070312,5.651800155639648,4,5,15.72,24.0,365.2
2019-07-03,993.6277465820312,5.65310001373291,3,7,15.72,24.0,369.05
2019-07-04,993.8167724609375,5.622300148010254,3,5,15.72,24.0,365.27
2019-07-05,996.3427124023438,5.595369815826416,2,8,15.72,24.0,372.53
2019-07-08,986.94873046875,5.742370128631592,5,5,15.72,24.0,391.51
2019-07-09,968.1068725585938,5.730440139770508,1,9,15.72,24.0,389.37
2019-07-10,985.8477783203125,5.725820064544678,9,1,15.72,24.0,390.95
2019-07-11,994.0587768554688,5.6850199699401855,4,6,15.72,24.0,394.0
2019-07-12,970.9778442382812,5.687849998474121,1,9,15.72,24.0,400.14
2019-07-16,980.27978515625,5.70704984664917,8,2,15.72,24.0,380.82
2019-07-17,998.0567016601562,5.714200019836426,10,1,15.72,24.0,376.61
2019-07-18,1015.6576538085938,5.683000087738037,10,1,15.72,24.0,377.26
2019-07-19,1018.486572265625,5.622600078582764,5,4,15.72,24.0,366.85
2019-07-22,1010.8816528320312,5.653800010681152,1,9,15.72,24.0,367.28
2019-07-23,1025.5565185546875,5.66949987411499,8,2,15.72,24.0,359.98
